Cogs,Cogs - Split 2,Country,Date,Discount Band,Discounts,Gross Sales,Manufacturing Price,Month Name,Month Number,Product,Profit,Sale Price,Sales,Segment,Units Sold,Year,Year (copy),Avg Discounts ,COGS to Sales,Discounts - Split 2,Gross Sales - Split 2,Profit - Split 2,Profit Margin,Sales - Split 2,Total Discounts,Total Revenue,Units Sold - Split 2
" $189,960.00 ",189960,Canada,06-01-2014,High," $25,723.75 "," $197,875.00 ",$10.00,June,6,Paseo," $(17,808.75)",$125.00," $172,151.25 ",Enterprise," $1,583.00 ",2014,2014,25723.75,1.103448276,25723.75,197875,-17808.75,-0.103448276,172151.25,25723.75,197875,1583
" $1,713.00 ",1713,Mexico,07-01-2014,High,$890.76," $6,852.00 ",$10.00,July,7,Paseo," $4,248.24 ",$12.00," $5,961.24 ",Channel Partners,$571.00,2014,2014,890.76,0.287356322,890.76,6852,4248.24,0.712643678,5961.24,890.76,6852,571
" $13,480.00 ",13480,France,08-01-2014,High," $2,453.36 "," $18,872.00 ",$10.00,August,8,Paseo," $2,938.64 ",$7.00," $16,418.64 ",Government," $2,696.00 ",2014,2014,2453.36,0.821018062,2453.36,18872,2938.64,0.178981938,16418.64,2453.36,18872,2696
" $15,650.00 ",15650,Canada,10-01-2014,High," $3,051.75 "," $23,475.00 ",$10.00,October,10,Paseo," $4,773.25 ",$15.00," $20,423.25 ",Midmarket," $1,565.00 ",2014,2014,3051.75,0.766283525,3051.75,23475,4773.25,0.233716475,20423.25,3051.75,23475,1565
" $12,490.00 ",12490,Canada,10-01-2014,High," $3,247.40 "," $24,980.00 ",$10.00,October,10,Paseo," $9,242.60 ",$20.00," $21,732.60 ",Government," $1,249.00 ",2014,2014,3247.4,0.574712644,3247.4,24980,9242.6,0.425287356,21732.6,3247.4,24980,1249
" $92,820.00 ",92820,Germany,11-01-2014,High," $16,243.50 "," $124,950.00 ",$10.00,November,11,Paseo," $15,886.50 ",$350.00," $108,706.50 ",Government,$357.00,2014,2014,16243.5,0.853858785,16243.5,124950,15886.5,0.146141215,108706.5,16243.5,124950,357
" $3,039.00 ",3039,Germany,12-01-2014,High," $1,580.28 "," $12,156.00 ",$10.00,December,12,Paseo," $7,536.72 ",$12.00," $10,575.72 ",Channel Partners," $1,013.00 ",2014,2014,1580.28,0.287356322,1580.28,12156,7536.72,0.712643678,10575.72,1580.28,12156,1013
" $39,975.00 ",39975,France,01-01-2014,High," $7,795.13 "," $59,962.50 ",$120.00,January,1,Velo," $12,192.38 ",$15.00," $52,167.38 ",Midmarket," $3,997.50 ",2014,2014,7795.13,0.766283451,7795.13,59962.5,12192.38,0.233716549,52167.38,7795.13,59962.5,3997.5
" $684,320.00 ",684320,Canada,06-01-2014,High," $119,756.00 "," $921,200.00 ",$120.00,June,6,Velo," $117,124.00 ",$350.00," $801,444.00 ",Government," $2,632.00 ",2014,2014,119756,0.853858785,119756,921200,117124,0.146141215,801444,119756,921200,2632
" $5,950.00 ",5950,France,06-01-2014,High," $1,082.90 "," $8,330.00 ",$120.00,June,6,Velo," $1,297.10 ",$7.00," $7,247.10 ",Government," $1,190.00 ",2014,2014,1082.9,0.821018062,1082.9,8330,1297.1,0.178981938,7247.1,1082.9,8330,1190
" $1,812.00 ",1812,Mexico,06-01-2014,High,$942.24," $7,248.00 ",$120.00,June,6,Velo," $4,493.76 ",$12.00," $6,305.76 ",Channel Partners,$604.00,2014,2014,942.24,0.287356322,942.24,7248,4493.76,0.712643678,6305.76,942.24,7248,604
" $6,600.00 ",6600,Germany,09-01-2013,High," $1,287.00 "," $9,900.00 ",$120.00,September,9,Velo," $2,013.00 ",$15.00," $8,613.00 ",Midmarket,$660.00,2013,2013,1287,0.766283525,1287,9900,2013,0.233716475,8613,1287,9900,660
" $1,230.00 ",1230,Mexico,10-01-2014,High,$639.60," $4,920.00 ",$120.00,October,10,Velo," $3,050.40 ",$12.00," $4,280.40 ",Channel Partners,$410.00,2014,2014,639.6,0.287356322,639.6,4920,3050.4,0.712643678,4280.4,639.6,4920,410
" $651,250.00 ",651250,Mexico,11-01-2013,High," $101,595.00 "," $781,500.00 ",$120.00,November,11,Velo," $28,655.00 ",$300.00," $679,905.00 ",Small Business," $2,605.00 ",2013,2013,101595,0.957854406,101595,781500,28655,0.042145594,679905,101595,781500,2605
" $3,039.00 ",3039,Germany,12-01-2014,High," $1,580.28 "," $12,156.00 ",$120.00,December,12,Velo," $7,536.72 ",$12.00," $10,575.72 ",Channel Partners," $1,013.00 ",2014,2014,1580.28,0.287356322,1580.28,12156,7536.72,0.712643678,10575.72,1580.28,12156,1013
" $189,960.00 ",189960,Canada,06-01-2014,High," $25,723.75 "," $197,875.00 ",$250.00,June,6,VTT," $(17,808.75)",$125.00," $172,151.25 ",Enterprise," $1,583.00 ",2014,2014,25723.75,1.103448276,25723.75,197875,-17808.75,-0.103448276,172151.25,25723.75,197875,1583
" $15,650.00 ",15650,Canada,10-01-2014,High," $3,051.75 "," $23,475.00 ",$250.00,October,10,VTT," $4,773.25 ",$15.00," $20,423.25 ",Midmarket," $1,565.00 ",2014,2014,3051.75,0.766283525,3051.75,23475,4773.25,0.233716475,20423.25,3051.75,23475,1565
" $199,080.00 ",199080,Canada,01-01-2014,High," $26,958.75 "," $207,375.00 ",$260.00,January,1,Amarilla," $(18,663.75)",$125.00," $180,416.25 ",Enterprise," $1,659.00 ",2014,2014,26958.75,1.103448276,26958.75,207375,-18663.75,-0.103448276,180416.25,26958.75,207375,1659
" $5,950.00 ",5950,France,06-01-2014,High," $1,082.90 "," $8,330.00 ",$260.00,June,6,Amarilla," $1,297.10 ",$7.00," $7,247.10 ",Government," $1,190.00 ",2014,2014,1082.9,0.821018062,1082.9,8330,1297.1,0.178981938,7247.1,1082.9,8330,1190
" $1,230.00 ",1230,Mexico,10-01-2014,High,$639.60," $4,920.00 ",$260.00,October,10,Amarilla," $3,050.40 ",$12.00," $4,280.40 ",Channel Partners,$410.00,2014,2014,639.6,0.287356322,639.6,4920,3050.4,0.712643678,4280.4,639.6,4920,410
" $5,310.00 ",5310,Germany,12-01-2013,High," $2,761.20 "," $21,240.00 ",$260.00,December,12,Amarilla," $13,168.80 ",$12.00," $18,478.80 ",Channel Partners," $1,770.00 ",2013,2013,2761.2,0.287356322,2761.2,21240,13168.8,0.712643678,18478.8,2761.2,21240,1770
" $25,790.00 ",25790,Mexico,04-01-2014,High," $7,221.20 "," $51,580.00 ",$3.00,April,4,Carretera," $18,568.80 ",$20.00," $44,358.80 ",Government," $2,579.00 ",2014,2014,7221.2,0.581395349,7221.2,51580,18568.8,0.418604651,44358.8,7221.2,51580,2579
" $17,430.00 ",17430,United States of America,05-01-2014,High," $4,880.40 "," $34,860.00 ",$3.00,May,5,Carretera," $12,549.60 ",$20.00," $29,979.60 ",Government," $1,743.00 ",2014,2014,4880.4,0.581395349,4880.4,34860,12549.6,0.418604651,29979.6,4880.4,34860,1743
" $14,980.00 ",14980,United States of America,10-01-2013,High," $2,936.08 "," $20,972.00 ",$3.00,October,10,Carretera," $3,055.92 ",$7.00," $18,035.92 ",Government," $2,996.00 ",2013,2013,2936.08,0.830564784,2936.08,20972,3055.92,0.169435216,18035.92,2936.08,20972,2996
" $1,400.00 ",1400,Germany,12-01-2014,High,$274.40," $1,960.00 ",$3.00,December,12,Carretera,$285.60,$7.00," $1,685.60 ",Government,$280.00,2014,2014,274.4,0.830564784,274.4,1960,285.6,0.169435216,1685.6,274.4,1960,280
" $1,465.00 ",1465,France,02-01-2014,High,$287.14," $2,051.00 ",$5.00,February,2,Montana,$298.86,$7.00," $1,763.86 ",Government,$293.00,2014,2014,287.14,0.830564784,287.14,2051,298.86,0.169435216,1763.86,287.14,2051,293
" $14,980.00 ",14980,United States of America,10-01-2013,High," $2,936.08 "," $20,972.00 ",$5.00,October,10,Montana," $3,055.92 ",$7.00," $18,035.92 ",Government," $2,996.00 ",2013,2013,2936.08,0.830564784,2936.08,20972,3055.92,0.169435216,18035.92,2936.08,20972,2996
" $2,780.00 ",2780,Germany,02-01-2014,High,$583.80," $4,170.00 ",$10.00,February,2,Paseo,$806.20,$15.00," $3,586.20 ",Midmarket,$278.00,2014,2014,583.8,0.775193798,583.8,4170,806.2,0.224806202,3586.2,583.8,4170,278
" $24,280.00 ",24280,Canada,03-01-2014,High," $6,798.40 "," $48,560.00 ",$10.00,March,3,Paseo," $17,481.60 ",$20.00," $41,761.60 ",Government," $2,428.00 ",2014,2014,6798.4,0.581395349,6798.4,48560,17481.6,0.418604651,41761.6,6798.4,48560,2428
" $17,670.00 ",17670,United States of America,09-01-2014,High," $3,710.70 "," $26,505.00 ",$10.00,September,9,Paseo," $5,124.30 ",$15.00," $22,794.30 ",Midmarket," $1,767.00 ",2014,2014,3710.7,0.775193798,3710.7,26505,5124.3,0.224806202,22794.3,3710.7,26505,1767
" $4,179.00 ",4179,France,10-01-2014,High," $2,340.24 "," $16,716.00 ",$10.00,October,10,Paseo," $10,196.76 ",$12.00," $14,375.76 ",Channel Partners," $1,393.00 ",2014,2014,2340.24,0.290697674,2340.24,16716,10196.76,0.709302326,14375.76,2340.24,16716,1393
" $1,400.00 ",1400,Germany,12-01-2014,High,$274.40," $1,960.00 ",$250.00,December,12,VTT,$285.60,$7.00," $1,685.60 ",Government,$280.00,2014,2014,274.4,0.830564784,274.4,1960,285.6,0.169435216,1685.6,274.4,1960,280
" $4,179.00 ",4179,France,10-01-2014,High," $2,340.24 "," $16,716.00 ",$260.00,October,10,Amarilla," $10,196.76 ",$12.00," $14,375.76 ",Channel Partners," $1,393.00 ",2014,2014,2340.24,0.290697674,2340.24,16716,10196.76,0.709302326,14375.76,2340.24,16716,1393
" $6,045.00 ",6045,United States of America,12-01-2013,High," $3,385.20 "," $24,180.00 ",$260.00,December,12,Amarilla," $14,749.80 ",$12.00," $20,794.80 ",Channel Partners," $2,015.00 ",2013,2013,3385.2,0.290697674,3385.2,24180,14749.8,0.709302326,20794.8,3385.2,24180,2015
" $200,250.00 ",200250,Mexico,07-01-2014,High," $33,642.00 "," $240,300.00 ",$3.00,July,7,Carretera," $6,408.00 ",$300.00," $206,658.00 ",Small Business,$801.00,2014,2014,33642,0.968992248,33642,240300,6408,0.031007752,206658,33642,240300,801
" $122,760.00 ",122760,France,09-01-2013,High," $17,902.50 "," $127,875.00 ",$3.00,September,9,Carretera," $(12,787.50)",$125.00," $109,972.50 ",Enterprise," $1,023.00 ",2013,2013,17902.5,1.116279070,17902.5,127875,-12787.5,-0.116279070,109972.5,17902.5,127875,1023
" $374,000.00 ",374000,Canada,10-01-2014,High," $62,832.00 "," $448,800.00 ",$3.00,October,10,Carretera," $11,968.00 ",$300.00," $385,968.00 ",Small Business," $1,496.00 ",2014,2014,62832,0.968992248,62832,448800,11968,0.031007752,385968,62832,448800,1496
" $252,500.00 ",252500,United States of America,10-01-2014,High," $42,420.00 "," $303,000.00 ",$3.00,October,10,Carretera," $8,080.00 ",$300.00," $260,580.00 ",Small Business," $1,010.00 ",2014,2014,42420,0.968992248,42420,303000,8080,0.031007752,260580,42420,303000,1010
" $15,130.00 ",15130,Germany,11-01-2014,High," $3,177.30 "," $22,695.00 ",$3.00,November,11,Carretera," $4,387.70 ",$15.00," $19,517.70 ",Midmarket," $1,513.00 ",2014,2014,3177.3,0.775193798,3177.3,22695,4387.7,0.224806202,19517.7,3177.3,22695,1513
" $23,000.00 ",23000,Canada,12-01-2014,High," $4,830.00 "," $34,500.00 ",$3.00,December,12,Carretera," $6,670.00 ",$15.00," $29,670.00 ",Midmarket," $2,300.00 ",2014,2014,4830,0.775193798,4830,34500,6670,0.224806202,29670,4830,34500,2300
" $338,520.00 ",338520,Mexico,12-01-2013,High," $49,367.50 "," $352,625.00 ",$3.00,December,12,Carretera," $(35,262.50)",$125.00," $303,257.50 ",Enterprise," $2,821.00 ",2013,2013,49367.5,1.116279070,49367.5,352625,-35262.5,-0.116279070,303257.5,49367.5,352625,2821
" $579,150.00 ",579150,Canada,01-01-2014,High," $109,147.50 "," $779,625.00 ",$5.00,January,1,Montana," $91,327.50 ",$350.00," $670,477.50 ",Government," $2,227.50 ",2014,2014,109147.5,0.863787375,109147.5,779625,91327.5,0.136212625,670477.5,109147.5,779625,2227.5
" $311,740.00 ",311740,Germany,04-01-2014,High," $58,751.00 "," $419,650.00 ",$5.00,April,4,Montana," $49,159.00 ",$350.00," $360,899.00 ",Government," $1,199.00 ",2014,2014,58751,0.863787375,58751,419650,49159,0.136212625,360899,58751,419650,1199
" $52,000.00 ",52000,Canada,05-01-2014,High," $9,800.00 "," $70,000.00 ",$5.00,May,5,Montana," $8,200.00 ",$350.00," $60,200.00 ",Government,$200.00,2014,2014,9800,0.863787375,9800,70000,8200,0.136212625,60200,9800,70000,200
" $1,940.00 ",1940,Canada,09-01-2014,High,$380.24," $2,716.00 ",$5.00,September,9,Montana,$395.76,$7.00," $2,335.76 ",Government,$388.00,2014,2014,380.24,0.830564784,380.24,2716,395.76,0.169435216,2335.76,380.24,2716,388
" $8,635.00 ",8635,Mexico,10-01-2013,High," $1,692.46 "," $12,089.00 ",$5.00,October,10,Montana," $1,761.54 ",$7.00," $10,396.54 ",Government," $1,727.00 ",2013,2013,1692.46,0.830564784,1692.46,12089,1761.54,0.169435216,10396.54,1692.46,12089,1727
" $23,000.00 ",23000,Canada,12-01-2014,High," $4,830.00 "," $34,500.00 ",$5.00,December,12,Montana," $6,670.00 ",$15.00," $29,670.00 ",Midmarket," $2,300.00 ",2014,2014,4830,0.775193798,4830,34500,6670,0.224806202,29670,4830,34500,2300
" $2,600.00 ",2600,Mexico,02-01-2014,High,$728.00," $5,200.00 ",$10.00,February,2,Paseo," $1,872.00 ",$20.00," $4,472.00 ",Government,$260.00,2014,2014,728,0.581395349,728,5200,1872,0.418604651,4472,728,5200,260
" $24,700.00 ",24700,Canada,09-01-2013,High," $5,187.00 "," $37,050.00 ",$10.00,September,9,Paseo," $7,163.00 ",$15.00," $31,863.00 ",Midmarket," $2,470.00 ",2013,2013,5187,0.775193798,5187,37050,7163,0.224806202,31863,5187,37050,2470
" $17,430.00 ",17430,Canada,10-01-2013,High," $3,660.30 "," $26,145.00 ",$10.00,October,10,Paseo," $5,054.70 ",$15.00," $22,484.70 ",Midmarket," $1,743.00 ",2013,2013,3660.3,0.775193798,3660.3,26145,5054.7,0.224806202,22484.7,3660.3,26145,1743
" $8,742.00 ",8742,United States of America,10-01-2014,High," $4,895.52 "," $34,968.00 ",$10.00,October,10,Paseo," $21,330.48 ",$12.00," $30,072.48 ",Channel Partners," $2,914.00 ",2014,2014,4895.52,0.290697674,4895.52,34968,21330.48,0.709302326,30072.48,4895.52,34968,2914
" $8,655.00 ",8655,France,10-01-2014,High," $1,696.38 "," $12,117.00 ",$10.00,October,10,Paseo," $1,765.62 ",$7.00," $10,420.62 ",Government," $1,731.00 ",2014,2014,1696.38,0.830564784,1696.38,12117,1765.62,0.169435216,10420.62,1696.38,12117,1731
" $182,000.00 ",182000,Canada,11-01-2014,High," $34,300.00 "," $245,000.00 ",$10.00,November,11,Paseo," $28,700.00 ",$350.00," $210,700.00 ",Government,$700.00,2014,2014,34300,0.863787375,34300,245000,28700,0.136212625,210700,34300,245000,700
" $6,666.00 ",6666,Canada,11-01-2013,High," $3,732.96 "," $26,664.00 ",$10.00,November,11,Paseo," $16,265.04 ",$12.00," $22,931.04 ",Channel Partners," $2,222.00 ",2013,2013,3732.96,0.290697674,3732.96,26664,16265.04,0.709302326,22931.04,3732.96,26664,2222
" $306,020.00 ",306020,United States of America,11-01-2014,High," $57,673.00 "," $411,950.00 ",$10.00,November,11,Paseo," $48,257.00 ",$350.00," $354,277.00 ",Government," $1,177.00 ",2014,2014,57673,0.863787375,57673,411950,48257,0.136212625,354277,57673,411950,1177
" $499,720.00 ",499720,France,11-01-2013,High," $94,178.00 "," $672,700.00 ",$10.00,November,11,Paseo," $78,802.00 ",$350.00," $578,522.00 ",Government," $1,922.00 ",2013,2013,94178,0.863787375,94178,672700,78802,0.136212625,578522,94178,672700,1922
" $189,000.00 ",189000,Mexico,02-01-2014,High," $27,562.50 "," $196,875.00 ",$120.00,February,2,Velo," $(19,687.50)",$125.00," $169,312.50 ",Enterprise," $1,575.00 ",2014,2014,27562.5,1.116279070,27562.5,196875,-19687.5,-0.116279070,169312.5,27562.5,196875,1575
" $6,060.00 ",6060,United States of America,04-01-2014,High," $1,696.80 "," $12,120.00 ",$120.00,April,4,Velo," $4,363.20 ",$20.00," $10,423.20 ",Government,$606.00,2014,2014,1696.8,0.581395349,1696.8,12120,4363.2,0.418604651,10423.2,1696.8,12120,606
" $615,000.00 ",615000,United States of America,07-01-2014,High," $103,320.00 "," $738,000.00 ",$120.00,July,7,Velo," $19,680.00 ",$300.00," $634,680.00 ",Small Business," $2,460.00 ",2014,2014,103320,0.968992248,103320,738000,19680,0.031007752,634680,103320,738000,2460
" $67,250.00 ",67250,Canada,10-01-2013,High," $11,298.00 "," $80,700.00 ",$120.00,October,10,Velo," $2,152.00 ",$300.00," $69,402.00 ",Small Business,$269.00,2013,2013,11298,0.968992248,11298,80700,2152,0.031007752,69402,11298,80700,269
" $634,000.00 ",634000,Germany,11-01-2013,High," $106,512.00 "," $760,800.00 ",$120.00,November,11,Velo," $20,288.00 ",$300.00," $654,288.00 ",Small Business," $2,536.00 ",2013,2013,106512,0.968992248,106512,760800,20288,0.031007752,654288,106512,760800,2536
" $14,515.00 ",14515,Mexico,03-01-2014,High," $2,844.94 "," $20,321.00 ",$250.00,March,3,VTT," $2,961.06 ",$7.00," $17,476.06 ",Government," $2,903.00 ",2014,2014,2844.94,0.830564784,2844.94,20321,2961.06,0.169435216,17476.06,2844.94,20321,2903
" $635,250.00 ",635250,United States of America,08-01-2014,High," $106,722.00 "," $762,300.00 ",$250.00,August,8,VTT," $20,328.00 ",$300.00," $655,578.00 ",Small Business," $2,541.00 ",2014,2014,106722,0.968992248,106722,762300,20328,0.031007752,655578,106722,762300,2541
" $67,250.00 ",67250,Canada,10-01-2013,High," $11,298.00 "," $80,700.00 ",$250.00,October,10,VTT," $2,152.00 ",$300.00," $69,402.00 ",Small Business,$269.00,2013,2013,11298,0.968992248,11298,80700,2152,0.031007752,69402,11298,80700,269
" $374,000.00 ",374000,Canada,10-01-2014,High," $62,832.00 "," $448,800.00 ",$250.00,October,10,VTT," $11,968.00 ",$300.00," $385,968.00 ",Small Business," $1,496.00 ",2014,2014,62832,0.968992248,62832,448800,11968,0.031007752,385968,62832,448800,1496
" $252,500.00 ",252500,United States of America,10-01-2014,High," $42,420.00 "," $303,000.00 ",$250.00,October,10,VTT," $8,080.00 ",$300.00," $260,580.00 ",Small Business," $1,010.00 ",2014,2014,42420,0.968992248,42420,303000,8080,0.031007752,260580,42420,303000,1010
" $333,060.00 ",333060,France,12-01-2013,High," $62,769.00 "," $448,350.00 ",$250.00,December,12,VTT," $52,521.00 ",$350.00," $385,581.00 ",Government," $1,281.00 ",2013,2013,62769,0.863787375,62769,448350,52521,0.136212625,385581,62769,448350,1281
" $222,000.00 ",222000,Canada,03-01-2014,High," $37,296.00 "," $266,400.00 ",$260.00,March,3,Amarilla," $7,104.00 ",$300.00," $229,104.00 ",Small Business,$888.00,2014,2014,37296,0.968992248,37296,266400,7104,0.031007752,229104,37296,266400,888
" $341,280.00 ",341280,United States of America,05-01-2014,High," $49,770.00 "," $355,500.00 ",$260.00,May,5,Amarilla," $(35,550.00)",$125.00," $305,730.00 ",Enterprise," $2,844.00 ",2014,2014,49770,1.116279070,49770,355500,-35550,-0.116279070,305730,49770,355500,2844
" $7,425.00 ",7425,France,08-01-2014,High," $4,158.00 "," $29,700.00 ",$260.00,August,8,Amarilla," $18,117.00 ",$12.00," $25,542.00 ",Channel Partners," $2,475.00 ",2014,2014,4158,0.290697674,4158,29700,18117,0.709302326,25542,4158,29700,2475
" $17,430.00 ",17430,Canada,10-01-2013,High," $3,660.30 "," $26,145.00 ",$260.00,October,10,Amarilla," $5,054.70 ",$15.00," $22,484.70 ",Midmarket," $1,743.00 ",2013,2013,3660.3,0.775193798,3660.3,26145,5054.7,0.224806202,22484.7,3660.3,26145,1743
" $8,742.00 ",8742,United States of America,10-01-2014,High," $4,895.52 "," $34,968.00 ",$260.00,October,10,Amarilla," $21,330.48 ",$12.00," $30,072.48 ",Channel Partners," $2,914.00 ",2014,2014,4895.52,0.290697674,4895.52,34968,21330.48,0.709302326,30072.48,4895.52,34968,2914
" $8,655.00 ",8655,France,10-01-2014,High," $1,696.38 "," $12,117.00 ",$260.00,October,10,Amarilla," $1,765.62 ",$7.00," $10,420.62 ",Government," $1,731.00 ",2014,2014,1696.38,0.830564784,1696.38,12117,1765.62,0.169435216,10420.62,1696.38,12117,1731
" $8,635.00 ",8635,Mexico,10-01-2013,High," $1,692.46 "," $12,089.00 ",$260.00,October,10,Amarilla," $1,761.54 ",$7.00," $10,396.54 ",Government," $1,727.00 ",2013,2013,1692.46,0.830564784,1692.46,12089,1761.54,0.169435216,10396.54,1692.46,12089,1727
" $18,700.00 ",18700,Mexico,11-01-2013,High," $3,927.00 "," $28,050.00 ",$260.00,November,11,Amarilla," $5,423.00 ",$15.00," $24,123.00 ",Midmarket," $1,870.00 ",2013,2013,3927,0.775193798,3927,28050,5423,0.224806202,24123,3927,28050,1870
" $140,880.00 ",140880,France,08-01-2014,High," $22,012.50 "," $146,750.00 ",$3.00,August,8,Carretera," $(16,142.50)",$125.00," $124,737.50 ",Enterprise," $1,174.00 ",2014,2014,22012.5,1.129411765,22012.5,146750,-16142.5,-0.129411765,124737.5,22012.5,146750,1174
" $332,040.00 ",332040,Germany,08-01-2014,High," $51,881.25 "," $345,875.00 ",$3.00,August,8,Carretera," $(38,046.25)",$125.00," $293,993.75 ",Enterprise," $2,767.00 ",2014,2014,51881.25,1.129411765,51881.25,345875,-38046.25,-0.129411765,293993.75,51881.25,345875,2767
" $130,200.00 ",130200,Germany,10-01-2014,High," $20,343.75 "," $135,625.00 ",$3.00,October,10,Carretera," $(14,918.75)",$125.00," $115,281.25 ",Enterprise," $1,085.00 ",2014,2014,20343.75,1.129411765,20343.75,135625,-14918.75,-0.129411765,115281.25,20343.75,135625,1085
" $136,500.00 ",136500,Mexico,10-01-2014,High," $24,570.00 "," $163,800.00 ",$5.00,October,10,Montana," $2,730.00 ",$300.00," $139,230.00 ",Small Business,$546.00,2014,2014,24570,0.980392157,24570,163800,2730,0.019607843,139230,24570,163800,546
" $11,580.00 ",11580,Germany,03-01-2014,High," $3,474.00 "," $23,160.00 ",$10.00,March,3,Paseo," $8,106.00 ",$20.00," $19,686.00 ",Government," $1,158.00 ",2014,2014,3474,0.588235294,3474,23160,8106,0.411764706,19686,3474,23160,1158
" $16,140.00 ",16140,Canada,04-01-2014,High," $3,631.50 "," $24,210.00 ",$10.00,April,4,Paseo," $4,438.50 ",$15.00," $20,578.50 ",Midmarket," $1,614.00 ",2014,2014,3631.5,0.784313725,3631.5,24210,4438.5,0.215686275,20578.5,3631.5,24210,1614
" $12,675.00 ",12675,Mexico,04-01-2014,High," $2,661.75 "," $17,745.00 ",$10.00,April,4,Paseo," $2,408.25 ",$7.00," $15,083.25 ",Government," $2,535.00 ",2014,2014,2661.75,0.840336134,2661.75,17745,2408.25,0.159663866,15083.25,2661.75,17745,2535
" $741,260.00 ",741260,Mexico,05-01-2014,High," $149,677.50 "," $997,850.00 ",$10.00,May,5,Paseo," $106,912.50 ",$350.00," $848,172.50 ",Government," $2,851.00 ",2014,2014,149677.5,0.873949580,149677.5,997850,106912.5,0.126050420,848172.5,149677.5,997850,2851
" $25,590.00 ",25590,Canada,08-01-2014,High," $5,757.75 "," $38,385.00 ",$10.00,August,8,Paseo," $7,037.25 ",$15.00," $32,627.25 ",Midmarket," $2,559.00 ",2014,2014,5757.75,0.784313725,5757.75,38385,7037.25,0.215686275,32627.25,5757.75,38385,2559
" $2,670.00 ",2670,United States of America,10-01-2013,High,$801.00," $5,340.00 ",$10.00,October,10,Paseo," $1,869.00 ",$20.00," $4,539.00 ",Government,$267.00,2013,2013,801,0.588235294,801,5340,1869,0.411764706,4539,801,5340,267
" $130,200.00 ",130200,Germany,10-01-2014,High," $20,343.75 "," $135,625.00 ",$10.00,October,10,Paseo," $(14,918.75)",$125.00," $115,281.25 ",Enterprise," $1,085.00 ",2014,2014,20343.75,1.129411765,20343.75,135625,-14918.75,-0.129411765,115281.25,20343.75,135625,1085
" $11,750.00 ",11750,Germany,10-01-2014,High," $2,643.75 "," $17,625.00 ",$10.00,October,10,Paseo," $3,231.25 ",$15.00," $14,981.25 ",Midmarket," $1,175.00 ",2014,2014,2643.75,0.784313725,2643.75,17625,3231.25,0.215686275,14981.25,2643.75,17625,1175
" $521,820.00 ",521820,United States of America,11-01-2013,High," $105,367.50 "," $702,450.00 ",$10.00,November,11,Paseo," $75,262.50 ",$350.00," $597,082.50 ",Government," $2,007.00 ",2013,2013,105367.5,0.873949580,105367.5,702450,75262.5,0.126050420,597082.5,105367.5,702450,2007
" $559,260.00 ",559260,Mexico,11-01-2013,High," $112,927.50 "," $752,850.00 ",$10.00,November,11,Paseo," $80,662.50 ",$350.00," $639,922.50 ",Government," $2,151.00 ",2013,2013,112927.5,0.873949580,112927.5,752850,80662.5,0.126050420,639922.5,112927.5,752850,2151
" $2,742.00 ",2742,United States of America,12-01-2014,High," $1,645.20 "," $10,968.00 ",$10.00,December,12,Paseo," $6,580.80 ",$12.00," $9,322.80 ",Channel Partners,$914.00,2014,2014,1645.2,0.294117647,1645.2,10968,6580.8,0.705882353,9322.8,1645.2,10968,914
" $2,930.00 ",2930,France,12-01-2014,High,$879.00," $5,860.00 ",$10.00,December,12,Paseo," $2,051.00 ",$20.00," $4,981.00 ",Government,$293.00,2014,2014,879,0.588235294,879,5860,2051,0.411764706,4981,879,5860,293
" $1,500.00 ",1500,Mexico,03-01-2014,High,$900.00," $6,000.00 ",$120.00,March,3,Velo," $3,600.00 ",$12.00," $5,100.00 ",Channel Partners,$500.00,2014,2014,900,0.294117647,900,6000,3600,0.705882353,5100,900,6000,500
" $28,260.00 ",28260,France,05-01-2014,High," $6,358.50 "," $42,390.00 ",$120.00,May,5,Velo," $7,771.50 ",$15.00," $36,031.50 ",Midmarket," $2,826.00 ",2014,2014,6358.5,0.784313725,6358.5,42390,7771.5,0.215686275,36031.5,6358.5,42390,2826
" $79,560.00 ",79560,France,09-01-2014,High," $12,431.25 "," $82,875.00 ",$120.00,September,9,Velo," $(9,116.25)",$125.00," $70,443.75 ",Enterprise,$663.00,2014,2014,12431.25,1.129411765,12431.25,82875,-9116.25,-0.129411765,70443.75,12431.25,82875,663
" $643,500.00 ",643500,United States of America,11-01-2013,High," $115,830.00 "," $772,200.00 ",$120.00,November,11,Velo," $12,870.00 ",$300.00," $656,370.00 ",Small Business," $2,574.00 ",2013,2013,115830,0.980392157,115830,772200,12870,0.019607843,656370,115830,772200,2574
" $292,560.00 ",292560,United States of America,12-01-2013,High," $45,712.50 "," $304,750.00 ",$120.00,December,12,Velo," $(33,522.50)",$125.00," $259,037.50 ",Enterprise," $2,438.00 ",2013,2013,45712.5,1.129411765,45712.5,304750,-33522.5,-0.129411765,259037.5,45712.5,304750,2438
" $2,742.00 ",2742,United States of America,12-01-2014,High," $1,645.20 "," $10,968.00 ",$120.00,December,12,Velo," $6,580.80 ",$12.00," $9,322.80 ",Channel Partners,$914.00,2014,2014,1645.2,0.294117647,1645.2,10968,6580.8,0.705882353,9322.8,1645.2,10968,914
